cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s
Haffner_13,CantatGaudin+2020,Cl Haffner 13,115.23853888294192,0.0295850807035029,-30.07364905539113,0.0364677506655,245.04897084080227,-3.634750839849804,-6.167413424255883,0.0400041831931487,5.920136498820019,0.0468032953097735,1.7789823215226337,0.0443213700037922,1.0680522628241989,73,5.249141327322346,33.048561096191406,19.77816285981404,21.972602739726028,0,,,,,,,73,32.63697788813343,5.249141472659699,33.048561096191406,19.778162859813968,,0,,,,,0,,,,,0,,,,,197,-236.8955173403345,8.185149512603141,197,-509.17009609684953,16.871537727176214,197,-35.66047650629675,2.4848817490172808,73,-33.310279981165095,8.485876061325053,73,-19.94150364088533,17.85338997091929,73,-8.60849561458725,1.582646630624411,-22.21027998116509,-7.7015036408853295,-1.35849561458725,20.41737675660413,197,245.04941403511103,-3.633409472254939,16.405066419356395,16405.066419356393
CWNU_338,He+2022,,124.50936892854972,0.0310302764177322,-39.29288993586041,0.0374363899230957,256.8978203553808,-1.985905093493596,-5.241855368347473,0.0426044911146163,5.487703689720356,0.0501825094223022,1.6084745060643566,0.0417082160711288,1.0498105049133302,14,6.322840009416852,28.54467010498047,36.33876575714271,21.428571428571427,0,,,,,,,14,32.83006535257612,6.322839753968375,28.544669151306152,36.33876575714271,,0,,,,,0,,,,,0,,,,,40,-140.9873100227937,4.843608872164662,40,-605.6970112378538,18.208387221591096,40,-21.565664247629407,1.997900876744942,14,-29.2159388119582,8.54953109023468,14,-26.776423035867545,35.296274538371485,14,-4.764860584378844,1.0613383536107008,-18.115938811958195,-14.536423035867545,2.4851394156211564,14.125378548042052,40,256.89666186720035,-1.9860875926916608,18.167864587620908,18167.86458762091
OC-0579,Hao+2022,,167.04627397378744,0.0565803630931957,-77.58833457853875,0.0584224172540613,297.3489307614224,-15.850376617213492,-22.974874459825468,0.0741101020091288,0.7156208383000351,0.0708055045153643,5.2953746594260425,0.0630316541001603,1.5223742304621517,9,6.727566189236111,14.701252937316896,24.823538003355324,16.77777777777778,0,,,,,,,10,18.327236631352683,5.71804280480467,14.312047004699709,23.51905046478862,2.0,2,13.885000228881836,0.5199999809265137,13.885000228881836,2.364999771118164,0,,,,,0,,,,,37,83.49169418920064,1.6966129810507056,37,-161.42248387364026,3.201711942051658,37,-51.60100652667384,1.165420465075076,10,-9.73192544276267,10.406208324730889,10,-22.77016977735539,20.11392779817115,10,-11.578908110671303,6.386255739631594,1.36807455723733,-10.530169777355392,-4.328908110671303,1.584893192461114,37,297.34912138058866,-15.851015884968303,10.784488911569207,10784.48891156921
UPK_474,Sim+2019,,100.0077412487611,0.0242688303644006,-27.17639880816905,0.0319683876904574,236.4304264751892,-14.338632608961191,-2.8576543660793416,0.0327855565331198,3.295989897623113,0.0389595194296403,1.084747238618438,0.0375168540261008,1.1498098373413086,9,9.004725986056858,29.948318481445312,30.6737684072544,27.55555555555556,0,,,,,,,9,41.21173201666938,9.004725694656372,29.948318481445312,30.67376840725438,,0,,,,,0,,,,,0,,,,,22,-494.4649109407214,16.984787723240636,22,-745.0895425633012,25.65194166828987,22,-228.59251678273168,8.290709082644756,9,-36.48375470246211,16.641964480798514,9,-22.09405709364912,24.657260588010946,9,-15.46903733999996,7.526908783031641,-25.383754702462102,-9.854057093649116,-8.21903733999996,15.848924964027184,22,236.43049396741395,-14.339411959991711,23.58895245997569,23588.95245997569
epsCHA,Gagne+2018,,181.5180061366184,0.0276890229433774,-77.07942524821509,0.026990694925189,300.5141352775854,-14.470553584500054,-40.9289800792905,0.0355434343218803,-6.985112366141949,0.0357854440808296,9.860412467421614,0.0313972420990467,1.8330703973770144,21,2.70755368187314,13.283652305603027,4.537102175688448,14.571428571428571,0,,,,,,,21,12.12320683812783,2.708921036098028,13.283652305603027,4.555618837170358,,0,,,,,0,,,,,5,9.4858,3.9354,12.845,7.009719349588826,32,49.825169871922654,2.2499186306026098,32,-84.5433371842975,2.730756534810335,32,-25.372393306106616,5.006826122363639,21,-11.002756925361346,2.281782110555772,21,-18.24334428001248,3.697971838996055,21,-9.676924749434766,1.819572741780268,0.0972430746386532,-6.003344280012479,-2.4269247494347663,5.500000000000004,32,300.5127469661778,-14.496401295065745,5.66262730294704,5662.62730294704
PHOC_39,He+2022,,277.90530416904545,0.0458132255645025,-3.9511265116181953,0.0452625581196376,27.151662480070843,2.593730861892449,2.0231145448042644,0.056576269013541,-8.983821043856288,0.0495692377998715,2.619600796998024,0.0559510787328084,1.2515941801525297,44,8.06905087557706,-7.118462562561035,29.447964350523268,9.568181818181818,3,-6.568115234375,0.4282277425130208,9.156347274780272,-7.068655967712402,4.340298995205679,3.6666666666666665,45,-4.964017994570073,7.482360916201569,-7.068655967712402,29.13924712654173,,0,,,,,0,,,,,0,,,,,84,339.43910317819666,6.740579124280174,84,174.0824945308692,3.9915410807889753,84,17.284162455188294,1.7811692191726,45,1.8908212921714984,25.867651521850583,45,-13.454570720226071,13.395497400019588,45,-11.018339078694195,1.3217256119466183,12.990821292171498,-1.214570720226071,-3.7683390786941953,17.78279410038923,84,27.151173132278448,2.5942230108530406,10.823206151255524,10823.206151255525
farSouth,Zhou+2022,,277.9598085444311,0.055078071096669,-3.8855184264408655,0.0536818711653999,27.235014096581,2.5756444584586844,2.0092073551413883,0.0690713706223861,-8.973079216628628,0.0598365275756172,2.6126013789978204,0.0657354852427607,1.0029893128768257,43,8.104639097701671,-7.181950569152832,28.420537597339457,9.83720930232558,3,-6.568115234375,0.4282277425130208,9.156346638997396,-7.068655967712402,4.340298995205679,3.6666666666666665,44,-4.413727597114041,7.503806614941118,-7.125303268432617,28.117719532950137,,0,,,,,0,,,,,0,,,,,92,340.1142759777481,7.28040660804397,92,175.0545893602946,4.502934173112343,92,17.209469629609377,2.19495389377104,44,2.381469220254269,24.938126139552168,44,-13.1712167668865,12.96177126103899,44,-11.002544181054082,1.2614326995712286,13.481469220254269,-0.9312167668865,-3.7525441810540814,10.0,92,27.234583463765613,2.575981851302002,11.380423269552368,11380.423269552366
UPK_39,Sim+2019,,277.50558139731913,0.0574845613971833,0.9501784809923746,0.0593829924060452,31.333362515612325,5.197650895759521,3.2839687296113445,0.0704457606038739,-8.849462354783915,0.0633782686725739,2.2582614542272847,0.0722842831765451,1.1459748052781629,15,10.85294698079427,-6.170278549194336,112.8300745708522,11.2,0,,,,,,,15,22.437223692735035,10.852946917215982,-6.170278549194336,112.8300745708522,,0,,,,,0,,,,,0,,,,,62,378.1997775469586,24.690935055308987,62,230.21359280787348,14.481042128235403,62,40.28385100559221,3.034614161375615,15,26.79207753998987,96.15979470863704,15,1.4341091190897628,58.25561098777628,15,-12.280244020729246,9.72528136051156,37.89207753998987,13.674109119089763,-5.030244020729246,2.818381693478142,62,31.3292491633561,5.198697005356201,38.85891062373975,38858.91062373975
UPK_606,CantatGaudin+2020,,216.16418230665343,0.0309841817822949,-46.22838133024336,0.0377342207678433,319.2905239517251,13.655946491000078,-20.17573983548929,0.0495620349357868,-16.874122035214484,0.0560110437458959,5.911318348660522,0.0463259137909987,1.1928296582452182,31,5.51211892404864,8.015829086303711,23.204825465290053,12.96774193548387,0,,,,,,,31,7.216833385899996,5.44000080695434,8.015829086303711,23.1769352961134,,0,,,,,2,6.628724153305054,1.3367982012005035,6.628724153305054,0.8743275444183354,1,9.907,2.625,9.907,0.0,58,124.63079763127315,2.9237033981206584,58,-107.23108752001286,2.5521579795574225,58,39.929061118361176,2.050161233016462,31,-6.490393010274334,17.06276380885517,31,-20.74167999615768,14.745724892052138,31,-4.808955326359681,5.312675155260158,4.609606989725665,-8.501679996157678,2.44104467364032,1e-06,58,319.2916275030385,13.650552701985143,9.35989427161438,9359.89427161438
CWNU_1224,He+2022,,109.83916535017036,0.0674247145652771,-47.593058838905065,0.0764318874904087,258.9896122997422,-15.29329732753028,-4.5591012923508645,0.0915623988424028,12.27662117761678,0.0993735790252685,2.962013229710576,0.0750828811100551,2.6113414764404297,9,3.93821038140191,19.4353084564209,10.34037176311061,18.22222222222222,0,,,,,,,9,16.971221182081436,3.938210103246901,19.4353084564209,10.340371763110584,,0,,,,,0,,,,,0,,,,,28,-62.22964613937667,4.4653521443933935,28,-319.8435218826928,8.559043970387593,28,-89.10426345808172,3.820347101368295,9,-23.99710789187657,2.1039042586607963,9,-12.290355343859868,9.73229223269466,9,-3.544049013018813,2.5615409690764626,-12.897107891876573,-0.0503553438598682,3.705950986981187,22.38720646963977,28,258.98992593939823,-15.294148310133702,1.4460199623311918,1446.019962331192
CWNU_1226,He+2022,,231.5672905066056,0.0547345701385946,-36.64112684428049,0.0430438658770392,334.50079284255617,16.555852876331702,-24.080607192318084,0.0731163936502793,-29.231316914039613,0.0605670424068675,8.437617899128206,0.0655633070889641,1.5782741097842945,18,6.55353503757053,-5.615899085998535,16.16208562376295,12.5,0,,,,,,,18,-10.24951829512914,6.553535342216492,-5.615899085998535,16.162085623762938,,0,,,,,0,,,,,0,,,,,34,102.50650470752052,1.7806166738514702,34,-48.899250994059976,2.56894978098899,34,33.7791386084146,2.666800914916342,18,-16.230469687168117,13.952134319806548,18,-14.715925725057986,6.861242637774257,18,-8.239004865321418,4.981921037997865,-5.130469687168118,-2.4759257250579854,-0.9890048653214176,17.78279410038923,34,334.4971967761528,16.563714051534102,-3.698585175207861,-3698.585175207861
OC-0578,Hao+2022,,167.63725384460577,0.0489848772684733,-76.52943603369621,0.0438296993573506,297.03825491145545,-14.82642393805735,-21.7584096408556,0.0730713526407877,-0.7464800917762222,0.0611734191576639,5.177937789502787,0.0488161524136861,2.09696782430013,10,4.899896621704102,16.97124481201172,19.917153360487475,15.9,0,,,,,,,23,16.09481159562184,0.3929723087647793,15.81999969482422,2.558827647006664,2.0,23,16.431737485139266,0.4278260935907778,15.989999771118164,2.2359253492155573,0,,,,,0,,,,,30,84.89308890099932,1.3988569497272048,30,-166.34083347922316,2.8909914965476635,30,-49.43488493305283,0.9289392165254424,23,-9.969648680181624,1.260330752907795,23,-20.157813236380058,2.196339513886287,23,-12.203466236746648,0.8626825817155287,1.1303513198183754,-7.9178132363800575,-4.953466236746648,3.9810717055349696,30,297.037779009794,-14.82667315410646,8.581931340950318,8581.931340950317
CWNU_1204,He+2022,,107.4393017983613,0.0247800192412208,-25.249061520994843,0.0332972863141228,237.5207060026762,-7.482729374782543,-4.83301578049468,0.0323452598908368,3.572713245975811,0.0405644984806285,1.5998289296901926,0.0431025028228759,1.0876216888427734,8,5.593100547790527,28.465505599975582,22.65565015515974,25.875,0,,,,,,,8,30.49725353717804,5.593100279569626,28.465505599975582,22.65565015515974,,0,,,,,0,,,,,0,,,,,17,-332.97613903323463,7.705363846106461,17,-523.09119723088,12.279059183989595,17,-81.4355478223112,1.7999714229316923,8,-29.08816763377844,11.760801253390673,8,-16.103595124878527,19.22525660383183,8,-11.93651464471907,2.73157694318302,-17.98816763377844,-3.863595124878527,-4.68651464471907,17.78279410038923,17,237.52101823971773,-7.481892715115321,13.419008837206146,13419.008837206144
